通道1	通道2	通道3	通道4	通道5	通道6	
-94.000000	-3.000000	-4.000000	-6.000000	50.000000	-88.000000	2023/5/21 星期日 11:13:14
-94.000000	-3.000000	-4.000000	-6.000000	50.000000	-88.000000	2023/5/21 星期日 11:13:14
-94.000000	-3.000000	15.000000	-6.000000	50.000000	-88.000000	2023/5/21 星期日 11:13:14
-94.000000	-3.000000	15.000000	-6.000000	56.000000	-88.000000	2023/5/21 星期日 11:13:14
-33.000000	-18.000000	15.000000	-6.000000	56.000000	-21.000000	2023/5/21 星期日 11:13:14
-33.000000	-18.000000	15.000000	-3.000000	56.000000	-21.000000	2023/5/21 星期日 11:13:14
-33.000000	-18.000000	15.000000	-3.000000	56.000000	-21.000000	2023/5/21 星期日 11:13:14
-33.000000	-18.000000	26.000000	-3.000000	56.000000	-21.000000	2023/5/21 星期日 11:13:14
-33.000000	-18.000000	26.000000	-3.000000	56.000000	-21.000000	2023/5/21 星期日 11:13:14
-33.000000	-18.000000	26.000000	-3.000000	56.000000	-21.000000	2023/5/21 星期日 11:13:14
73.000000	-18.000000	26.000000	-3.000000	-41.000000	107.000000	2023/5/21 星期日 11:13:14
73.000000	32.000000	26.000000	110.000000	-41.000000	107.000000	2023/5/21 星期日 11:13:14
73.000000	32.000000	10.000000	110.000000	-41.000000	107.000000	2023/5/21 星期日 11:13:14
73.000000	32.000000	10.000000	110.000000	-41.000000	107.000000	2023/5/21 星期日 11:13:14
73.000000	32.000000	10.000000	110.000000	116.000000	-7.000000	2023/5/21 星期日 11:13:14
-43.000000	-27.000000	10.000000	110.000000	116.000000	-7.000000	2023/5/21 星期日 11:13:14
-43.000000	-27.000000	10.000000	201.000000	116.000000	-7.000000	2023/5/21 星期日 11:13:14
-43.000000	-27.000000	-4.000000	201.000000	116.000000	-7.000000	2023/5/21 星期日 11:13:14
-43.000000	-27.000000	-4.000000	201.000000	116.000000	-7.000000	2023/5/21 星期日 11:13:14
-43.000000	-27.000000	-4.000000	201.000000	145.000000	-7.000000	2023/5/21 星期日 11:13:14
-96.000000	-30.000000	-4.000000	201.000000	145.000000	-111.000000	2023/5/21 星期日 11:13:14
-96.000000	-30.000000	-4.000000	97.000000	145.000000	-111.000000	2023/5/21 星期日 11:13:14
-96.000000	-30.000000	-4.000000	97.000000	145.000000	-111.000000	2023/5/21 星期日 11:13:14
-96.000000	-30.000000	-26.000000	97.000000	145.000000	-111.000000	2023/5/21 星期日 11:13:14
-96.000000	-30.000000	-26.000000	97.000000	37.000000	-111.000000	2023/5/21 星期日 11:13:14
-42.000000	-7.000000	-26.000000	97.000000	37.000000	-53.000000	2023/5/21 星期日 11:13:14
-42.000000	-7.000000	-26.000000	-7.000000	37.000000	-53.000000	2023/5/21 星期日 11:13:14
-42.000000	-7.000000	-26.000000	-7.000000	37.000000	-53.000000	2023/5/21 星期日 11:13:14
-42.000000	-7.000000	-26.000000	-7.000000	37.000000	-53.000000	2023/5/21 星期日 11:13:14
-42.000000	-7.000000	-2.000000	-7.000000	-18.000000	-53.000000	2023/5/21 星期日 11:13:15
-115.000000	-35.000000	-2.000000	-7.000000	-18.000000	-116.000000	2023/5/21 星期日 11:13:15
-115.000000	-35.000000	-2.000000	-70.000000	-18.000000	-116.000000	2023/5/21 星期日 11:13:15
-115.000000	-35.000000	-2.000000	-70.000000	-18.000000	-116.000000	2023/5/21 星期日 11:13:15
-115.000000	-35.000000	-1.000000	-70.000000	-18.000000	-116.000000	2023/5/21 星期日 11:13:15
-115.000000	-35.000000	-1.000000	-70.000000	23.000000	-116.000000	2023/5/21 星期日 11:13:15
-111.000000	-2.000000	-1.000000	-70.000000	23.000000	-126.000000	2023/5/21 星期日 11:13:15
-111.000000	-2.000000	-1.000000	-33.000000	23.000000	-126.000000	2023/5/21 星期日 11:13:15
-111.000000	-2.000000	-1.000000	-33.000000	23.000000	-126.000000	2023/5/21 星期日 11:13:15
-111.000000	-2.000000	2.000000	-33.000000	23.000000	-126.000000	2023/5/21 星期日 11:13:15
-111.000000	-2.000000	2.000000	-33.000000	23.000000	-126.000000	2023/5/21 星期日 11:13:15
-76.000000	-20.000000	2.000000	-33.000000	76.000000	-85.000000	2023/5/21 星期日 11:13:15
-76.000000	-20.000000	2.000000	6.000000	76.000000	-85.000000	2023/5/21 星期日 11:13:15
-76.000000	-20.000000	2.000000	6.000000	76.000000	-85.000000	2023/5/21 星期日 11:13:15
-76.000000	-20.000000	21.000000	6.000000	76.000000	-85.000000	2023/5/21 星期日 11:13:15
-76.000000	-20.000000	21.000000	6.000000	76.000000	-85.000000	2023/5/21 星期日 11:13:15
43.000000	9.000000	21.000000	6.000000	-9.000000	44.000000	2023/5/21 星期日 11:13:15
43.000000	9.000000	21.000000	38.000000	-9.000000	44.000000	2023/5/21 星期日 11:13:15
43.000000	9.000000	21.000000	38.000000	-9.000000	44.000000	2023/5/21 星期日 11:13:15
43.000000	9.000000	21.000000	38.000000	-9.000000	44.000000	2023/5/21 星期日 11:13:15
43.000000	9.000000	21.000000	38.000000	-9.000000	44.000000	2023/5/21 星期日 11:13:15
45.000000	15.000000	21.000000	38.000000	17.000000	55.000000	2023/5/21 星期日 11:13:15
45.000000	15.000000	21.000000	38.000000	17.000000	55.000000	2023/5/21 星期日 11:13:15
45.000000	15.000000	21.000000	185.000000	17.000000	55.000000	2023/5/21 星期日 11:13:15
45.000000	15.000000	1.000000	185.000000	17.000000	55.000000	2023/5/21 星期日 11:13:15
45.000000	15.000000	1.000000	185.000000	17.000000	55.000000	2023/5/21 星期日 11:13:15
45.000000	-47.000000	1.000000	185.000000	184.000000	-126.000000	2023/5/21 星期日 11:13:15
-131.000000	-47.000000	1.000000	185.000000	184.000000	-126.000000	2023/5/21 星期日 11:13:15
-131.000000	-47.000000	1.000000	176.000000	184.000000	-126.000000	2023/5/21 星期日 11:13:15
-131.000000	-47.000000	-22.000000	176.000000	184.000000	-126.000000	2023/5/21 星期日 11:13:15
-131.000000	-47.000000	-22.000000	176.000000	184.000000	-126.000000	2023/5/21 星期日 11:13:15
-131.000000	-13.000000	-22.000000	176.000000	72.000000	-126.000000	2023/5/21 星期日 11:13:15
-76.000000	-13.000000	-22.000000	176.000000	72.000000	-76.000000	2023/5/21 星期日 11:13:15
-76.000000	-13.000000	-22.000000	30.000000	72.000000	-76.000000	2023/5/21 星期日 11:13:15
-76.000000	-13.000000	-26.000000	30.000000	72.000000	-76.000000	2023/5/21 星期日 11:13:15
-76.000000	-13.000000	-26.000000	30.000000	72.000000	-76.000000	2023/5/21 星期日 11:13:15
-76.000000	-13.000000	-26.000000	30.000000	-3.000000	-76.000000	2023/5/21 星期日 11:13:15
-76.000000	-13.000000	-26.000000	30.000000	-3.000000	-76.000000	2023/5/21 星期日 11:13:15
-89.000000	-24.000000	-26.000000	-47.000000	-3.000000	-82.000000	2023/5/21 星期日 11:13:15
-89.000000	-24.000000	-26.000000	-47.000000	-3.000000	-82.000000	2023/5/21 星期日 11:13:15
-89.000000	-24.000000	-1.000000	-47.000000	-3.000000	-82.000000	2023/5/21 星期日 11:13:15
-89.000000	-24.000000	-1.000000	-47.000000	-6.000000	-82.000000	2023/5/21 星期日 11:13:15
-162.000000	-27.000000	-1.000000	-47.000000	-6.000000	-156.000000	2023/5/21 星期日 11:13:15
-162.000000	-27.000000	-1.000000	-48.000000	-6.000000	-156.000000	2023/5/21 星期日 11:13:15
-162.000000	-27.000000	-1.000000	-48.000000	-6.000000	-156.000000	2023/5/21 星期日 11:13:15
-162.000000	-27.000000	-14.000000	-48.000000	-6.000000	-156.000000	2023/5/21 星期日 11:13:15
-162.000000	-27.000000	-14.000000	-48.000000	-6.000000	-156.000000	2023/5/21 星期日 11:13:15
-108.000000	-2.000000	-14.000000	-48.000000	53.000000	-107.000000	2023/5/21 星期日 11:13:15
-108.000000	-2.000000	-14.000000	-2.000000	53.000000	-107.000000	2023/5/21 星期日 11:13:15
-108.000000	-2.000000	-14.000000	-2.000000	53.000000	-107.000000	2023/5/21 星期日 11:13:16
-108.000000	-2.000000	6.000000	-2.000000	53.000000	-107.000000	2023/5/21 星期日 11:13:16
-108.000000	-2.000000	6.000000	-2.000000	53.000000	-107.000000	2023/5/21 星期日 11:13:16
-64.000000	-28.000000	6.000000	-2.000000	50.000000	-54.000000	2023/5/21 星期日 11:13:16
-64.000000	-28.000000	6.000000	-2.000000	50.000000	-54.000000	2023/5/21 星期日 11:13:16
-64.000000	-28.000000	6.000000	21.000000	50.000000	-54.000000	2023/5/21 星期日 11:13:16
-64.000000	-28.000000	20.000000	21.000000	50.000000	-54.000000	2023/5/21 星期日 11:13:16
-64.000000	-28.000000	20.000000	21.000000	50.000000	-54.000000	2023/5/21 星期日 11:13:16
91.000000	34.000000	20.000000	21.000000	-41.000000	101.000000	2023/5/21 星期日 11:13:16
91.000000	34.000000	20.000000	21.000000	-41.000000	101.000000	2023/5/21 星期日 11:13:16
91.000000	34.000000	20.000000	111.000000	-41.000000	101.000000	2023/5/21 星期日 11:13:16
91.000000	34.000000	20.000000	111.000000	-41.000000	101.000000	2023/5/21 星期日 11:13:16
91.000000	34.000000	12.000000	111.000000	-41.000000	101.000000	2023/5/21 星期日 11:13:16
-58.000000	-24.000000	12.000000	111.000000	144.000000	-50.000000	2023/5/21 星期日 11:13:16
-58.000000	-24.000000	12.000000	111.000000	144.000000	-50.000000	2023/5/21 星期日 11:13:16
-58.000000	-24.000000	12.000000	206.000000	144.000000	-50.000000	2023/5/21 星期日 11:13:16
-58.000000	-24.000000	-10.000000	206.000000	144.000000	-50.000000	2023/5/21 星期日 11:13:16
-58.000000	-24.000000	-10.000000	206.000000	144.000000	-50.000000	2023/5/21 星期日 11:13:16
-116.000000	-34.000000	-10.000000	206.000000	136.000000	-50.000000	2023/5/21 星期日 11:13:16
-116.000000	-34.000000	-10.000000	206.000000	136.000000	-109.000000	2023/5/21 星期日 11:13:16
-116.000000	-34.000000	-10.000000	83.000000	136.000000	-109.000000	2023/5/21 星期日 11:13:16
-116.000000	-34.000000	-29.000000	83.000000	136.000000	-109.000000	2023/5/21 星期日 11:13:16
-116.000000	-34.000000	-29.000000	83.000000	136.000000	-109.000000	2023/5/21 星期日 11:13:16
-116.000000	-7.000000	-29.000000	83.000000	29.000000	-109.000000	2023/5/21 星期日 11:13:16
-65.000000	-7.000000	-29.000000	83.000000	29.000000	-58.000000	2023/5/21 星期日 11:13:16
-65.000000	-7.000000	-29.000000	-9.000000	29.000000	-58.000000	2023/5/21 星期日 11:13:16
-65.000000	-7.000000	-29.000000	-9.000000	29.000000	-58.000000	2023/5/21 星期日 11:13:16
-65.000000	-7.000000	-10.000000	-9.000000	29.000000	-58.000000	2023/5/21 星期日 11:13:16
-65.000000	-38.000000	-10.000000	-9.000000	-16.000000	-58.000000	2023/5/21 星期日 11:13:16
-136.000000	-38.000000	-10.000000	-9.000000	-16.000000	-127.000000	2023/5/21 星期日 11:13:16
-136.000000	-38.000000	-10.000000	-65.000000	-16.000000	-127.000000	2023/5/21 星期日 11:13:16
-136.000000	-38.000000	-8.000000	-65.000000	-16.000000	-127.000000	2023/5/21 星期日 11:13:16
-136.000000	-38.000000	-8.000000	-65.000000	-16.000000	-127.000000	2023/5/21 星期日 11:13:16
-136.000000	-38.000000	-8.000000	-65.000000	-16.000000	-127.000000	2023/5/21 星期日 11:13:16
-136.000000	-3.000000	-8.000000	-65.000000	31.000000	-125.000000	2023/5/21 星期日 11:13:16
-136.000000	-3.000000	-8.000000	-17.000000	31.000000	-125.000000	2023/5/21 星期日 11:13:16
-136.000000	-3.000000	-7.000000	-17.000000	31.000000	-125.000000	2023/5/21 星期日 11:13:16
-136.000000	-3.000000	-7.000000	-17.000000	31.000000	-125.000000	2023/5/21 星期日 11:13:16
-136.000000	-3.000000	-7.000000	-17.000000	31.000000	-125.000000	2023/5/21 星期日 11:13:16
-106.000000	-27.000000	-7.000000	-17.000000	81.000000	-91.000000	2023/5/21 星期日 11:13:16
-106.000000	-27.000000	-7.000000	-17.000000	81.000000	-91.000000	2023/5/21 星期日 11:13:16
-106.000000	-27.000000	-7.000000	-17.000000	81.000000	-91.000000	2023/5/21 星期日 11:13:16
-106.000000	-27.000000	19.000000	9.000000	81.000000	-91.000000	2023/5/21 星期日 11:13:16
-106.000000	-27.000000	19.000000	9.000000	81.000000	-91.000000	2023/5/21 星期日 11:13:16
52.000000	11.000000	19.000000	9.000000	-34.000000	74.000000	2023/5/21 星期日 11:13:16
52.000000	11.000000	19.000000	9.000000	-34.000000	74.000000	2023/5/21 星期日 11:13:16
52.000000	11.000000	19.000000	44.000000	-34.000000	74.000000	2023/5/21 星期日 11:13:16
52.000000	11.000000	15.000000	44.000000	-34.000000	74.000000	2023/5/21 星期日 11:13:16
52.000000	11.000000	15.000000	44.000000	-34.000000	74.000000	2023/5/21 星期日 11:13:16
52.000000	11.000000	15.000000	44.000000	-34.000000	74.000000	2023/5/21 星期日 11:13:16
24.000000	12.000000	15.000000	44.000000	61.000000	28.000000	2023/5/21 星期日 11:13:17
24.000000	12.000000	15.000000	195.000000	61.000000	28.000000	2023/5/21 星期日 11:13:17
24.000000	12.000000	0.000000	195.000000	61.000000	28.000000	2023/5/21 星期日 11:13:17
24.000000	12.000000	0.000000	195.000000	61.000000	28.000000	2023/5/21 星期日 11:13:17
-117.000000	-42.000000	0.000000	195.000000	175.000000	28.000000	2023/5/21 星期日 11:13:17
-117.000000	-42.000000	0.000000	195.000000	175.000000	-113.000000	2023/5/21 星期日 11:13:17
-117.000000	-42.000000	0.000000	154.000000	175.000000	-113.000000	2023/5/21 星期日 11:13:17
-117.000000	-42.000000	-26.000000	154.000000	175.000000	-113.000000	2023/5/21 星期日 11:13:17
-117.000000	-42.000000	-26.000000	154.000000	175.000000	-113.000000	2023/5/21 星期日 11:13:17
-76.000000	-13.000000	-26.000000	154.000000	63.000000	-113.000000	2023/5/21 星期日 11:13:17
-76.000000	-13.000000	-26.000000	154.000000	63.000000	-72.000000	2023/5/21 星期日 11:13:17
-76.000000	-13.000000	-26.000000	25.000000	63.000000	-72.000000	2023/5/21 星期日 11:13:17
-76.000000	-13.000000	-26.000000	25.000000	63.000000	-72.000000	2023/5/21 星期日 11:13:17
-76.000000	-13.000000	-26.000000	25.000000	63.000000	-72.000000	2023/5/21 星期日 11:13:17
-90.000000	-26.000000	-26.000000	25.000000	63.000000	-72.000000	2023/5/21 星期日 11:13:17
-90.000000	-26.000000	-26.000000	25.000000	-9.000000	-86.000000	2023/5/21 星期日 11:13:17
-90.000000	-26.000000	-26.000000	-55.000000	-9.000000	-86.000000	2023/5/21 星期日 11:13:17
-90.000000	-26.000000	-3.000000	-55.000000	-9.000000	-86.000000	2023/5/21 星期日 11:13:17
-90.000000	-26.000000	-3.000000	-55.000000	-9.000000	-86.000000	2023/5/21 星期日 11:13:17
-90.000000	-24.000000	-3.000000	-55.000000	-9.000000	-86.000000	2023/5/21 星期日 11:13:17
-160.000000	-24.000000	-3.000000	-55.000000	2.000000	-151.000000	2023/5/21 星期日 11:13:17
-160.000000	-24.000000	-3.000000	-55.000000	2.000000	-151.000000	2023/5/21 星期日 11:13:17
-160.000000	-24.000000	-13.000000	-42.000000	2.000000	-151.000000	2023/5/21 星期日 11:13:17
-160.000000	-24.000000	-13.000000	-42.000000	2.000000	-151.000000	2023/5/21 星期日 11:13:17
-160.000000	-6.000000	-13.000000	-42.000000	2.000000	-151.000000	2023/5/21 星期日 11:13:17
-106.000000	-6.000000	-13.000000	-42.000000	64.000000	-97.000000	2023/5/21 星期日 11:13:17
-106.000000	-6.000000	-13.000000	-1.000000	64.000000	-97.000000	2023/5/21 星期日 11:13:17
-106.000000	-6.000000	6.000000	-1.000000	64.000000	-97.000000	2023/5/21 星期日 11:13:17
-106.000000	-6.000000	6.000000	-1.000000	64.000000	-97.000000	2023/5/21 星期日 11:13:17
-106.000000	-25.000000	6.000000	-1.000000	64.000000	-97.000000	2023/5/21 星期日 11:13:17
-55.000000	-25.000000	6.000000	-1.000000	33.000000	-29.000000	2023/5/21 星期日 11:13:17
-55.000000	-25.000000	6.000000	16.000000	33.000000	-29.000000	2023/5/21 星期日 11:13:17
-55.000000	-25.000000	20.000000	16.000000	33.000000	-29.000000	2023/5/21 星期日 11:13:17
-55.000000	-25.000000	20.000000	16.000000	33.000000	-29.000000	2023/5/21 星期日 11:13:17
-55.000000	32.000000	20.000000	16.000000	33.000000	-29.000000	2023/5/21 星期日 11:13:17
84.000000	32.000000	20.000000	16.000000	-29.000000	93.000000	2023/5/21 星期日 11:13:17
84.000000	32.000000	20.000000	16.000000	-29.000000	93.000000	2023/5/21 星期日 11:13:17
84.000000	32.000000	9.000000	132.000000	-29.000000	93.000000	2023/5/21 星期日 11:13:17
84.000000	32.000000	9.000000	132.000000	-29.000000	93.000000	2023/5/21 星期日 11:13:17
84.000000	-21.000000	9.000000	132.000000	-29.000000	93.000000	2023/5/21 星期日 11:13:17
-58.000000	-21.000000	9.000000	132.000000	164.000000	-62.000000	2023/5/21 星期日 11:13:17
-58.000000	-21.000000	9.000000	132.000000	164.000000	-62.000000	2023/5/21 星期日 11:13:17
-58.000000	-21.000000	-8.000000	194.000000	164.000000	-62.000000	2023/5/21 星期日 11:13:17
-58.000000	-21.000000	-8.000000	194.000000	164.000000	-62.000000	2023/5/21 星期日 11:13:17
-58.000000	-35.000000	-8.000000	194.000000	164.000000	-62.000000	2023/5/21 星期日 11:13:17
-108.000000	-35.000000	-8.000000	194.000000	114.000000	-101.000000	2023/5/21 星期日 11:13:17
-108.000000	-35.000000	-8.000000	194.000000	114.000000	-101.000000	2023/5/21 星期日 11:13:17
-108.000000	-35.000000	-26.000000	68.000000	114.000000	-101.000000	2023/5/21 星期日 11:13:17
-108.000000	-35.000000	-26.000000	68.000000	114.000000	-101.000000	2023/5/21 星期日 11:13:17
-108.000000	-35.000000	-26.000000	68.000000	114.000000	-101.000000	2023/5/21 星期日 11:13:18
-62.000000	-7.000000	-26.000000	68.000000	19.000000	-101.000000	2023/5/21 星期日 11:13:18
-62.000000	-7.000000	-26.000000	68.000000	19.000000	-58.000000	2023/5/21 星期日 11:13:18
-62.000000	-7.000000	-11.000000	-20.000000	19.000000	-58.000000	2023/5/21 星期日 11:13:18
-62.000000	-7.000000	-11.000000	-20.000000	19.000000	-58.000000	2023/5/21 星期日 11:13:18
-62.000000	-7.000000	-11.000000	-20.000000	19.000000	-58.000000	2023/5/21 星期日 11:13:18
-133.000000	-37.000000	-11.000000	-20.000000	19.000000	-58.000000	2023/5/21 星期日 11:13:18
-133.000000	-37.000000	-11.000000	-20.000000	-15.000000	-127.000000	2023/5/21 星期日 11:13:18
-133.000000	-37.000000	-11.000000	-65.000000	-15.000000	-127.000000	2023/5/21 星期日 11:13:18
-133.000000	-37.000000	-7.000000	-65.000000	-15.000000	-127.000000	2023/5/21 星期日 11:13:18
-133.000000	-37.000000	-7.000000	-65.000000	-15.000000	-127.000000	2023/5/21 星期日 11:13:18
-130.000000	-5.000000	-7.000000	-65.000000	-15.000000	-127.000000	2023/5/21 星期日 11:13:18
-130.000000	-5.000000	-7.000000	-65.000000	35.000000	-118.000000	2023/5/21 星期日 11:13:18
-130.000000	-5.000000	-7.000000	-20.000000	35.000000	-118.000000	2023/5/21 星期日 11:13:18
-130.000000	-5.000000	-6.000000	-20.000000	35.000000	-118.000000	2023/5/21 星期日 11:13:18
-130.000000	-5.000000	-6.000000	-20.000000	35.000000	-118.000000	2023/5/21 星期日 11:13:18
-98.000000	-23.000000	-6.000000	-20.000000	35.000000	-118.000000	2023/5/21 星期日 11:13:18
-98.000000	-23.000000	-6.000000	-20.000000	73.000000	-84.000000	2023/5/21 星期日 11:13:18
-98.000000	-23.000000	-6.000000	12.000000	73.000000	-84.000000	2023/5/21 星期日 11:13:18
-98.000000	-23.000000	15.000000	12.000000	73.000000	-84.000000	2023/5/21 星期日 11:13:18
-98.000000	-23.000000	15.000000	12.000000	73.000000	-84.000000	2023/5/21 星期日 11:13:18
25.000000	-2.000000	15.000000	12.000000	73.000000	-84.000000	2023/5/21 星期日 11:13:18
25.000000	-2.000000	15.000000	12.000000	-30.000000	59.000000	2023/5/21 星期日 11:13:18
25.000000	-2.000000	15.000000	59.000000	-30.000000	59.000000	2023/5/21 星期日 11:13:18
25.000000	-2.000000	18.000000	59.000000	-30.000000	59.000000	2023/5/21 星期日 11:13:18
25.000000	-2.000000	18.000000	59.000000	-30.000000	59.000000	2023/5/21 星期日 11:13:18
53.000000	23.000000	18.000000	59.000000	-30.000000	59.000000	2023/5/21 星期日 11:13:18
53.000000	23.000000	18.000000	59.000000	69.000000	48.000000	2023/5/21 星期日 11:13:18
53.000000	23.000000	18.000000	59.000000	69.000000	48.000000	2023/5/21 星期日 11:13:18
53.000000	23.000000	2.000000	190.000000	69.000000	48.000000	2023/5/21 星期日 11:13:18
53.000000	23.000000	2.000000	190.000000	69.000000	48.000000	2023/5/21 星期日 11:13:18
53.000000	23.000000	2.000000	190.000000	69.000000	48.000000	2023/5/21 星期日 11:13:18
-136.000000	-45.000000	2.000000	190.000000	184.000000	-130.000000	2023/5/21 星期日 11:13:18
-136.000000	-45.000000	2.000000	190.000000	184.000000	-130.000000	2023/5/21 星期日 11:13:18
-136.000000	-45.000000	-21.000000	142.000000	184.000000	-130.000000	2023/5/21 星期日 11:13:18
-136.000000	-45.000000	-21.000000	142.000000	184.000000	-130.000000	2023/5/21 星期日 11:13:18
-136.000000	-16.000000	-21.000000	142.000000	184.000000	-130.000000	2023/5/21 星期日 11:13:18
-69.000000	-16.000000	-21.000000	142.000000	51.000000	-55.000000	2023/5/21 星期日 11:13:18
-69.000000	-16.000000	-21.000000	142.000000	51.000000	-55.000000	2023/5/21 星期日 11:13:18
-69.000000	-16.000000	-26.000000	15.000000	51.000000	-55.000000	2023/5/21 星期日 11:13:18
-69.000000	-16.000000	-26.000000	15.000000	51.000000	-55.000000	2023/5/21 星期日 11:13:18
-69.000000	-18.000000	-26.000000	15.000000	51.000000	-55.000000	2023/5/21 星期日 11:13:18
-82.000000	-18.000000	-26.000000	15.000000	-12.000000	-79.000000	2023/5/21 星期日 11:13:18
-82.000000	-18.000000	-26.000000	15.000000	-12.000000	-79.000000	2023/5/21 星期日 11:13:18
-82.000000	-18.000000	-2.000000	-58.000000	-12.000000	-79.000000	2023/5/21 星期日 11:13:18
-82.000000	-18.000000	-2.000000	-58.000000	-12.000000	-79.000000	2023/5/21 星期日 11:13:18
-82.000000	-32.000000	-2.000000	-58.000000	-12.000000	-79.000000	2023/5/21 星期日 11:13:18
-157.000000	-32.000000	-2.000000	-58.000000	-12.000000	-143.000000	2023/5/21 星期日 11:13:18
-157.000000	-32.000000	-2.000000	-58.000000	-12.000000	-143.000000	2023/5/21 星期日 11:13:18
-157.000000	-32.000000	-2.000000	-58.000000	-12.000000	-143.000000	2023/5/21 星期日 11:13:19
