sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,timestamp,lift,thrust
-6.4333393953512275,-0.8944890626634081,-0.6018132353616098,1.5565919377534616,0.8236362032832638,-5.429989239438887,15.104281425476074,2.380228141036725,4.937037097326209
-6.4333393953512275,-0.8944890626634081,-2.2450020720665496,1.5565919377534616,0.8236362032832638,-8.287560366257544,15.120062112808228,2.380228141036725,3.29384826062127
-6.4333393953512275,-0.8944890626634081,-2.2450020720665496,1.5565919377534616,0.8236362032832638,-8.287560366257544,15.13658356666565,2.380228141036725,3.29384826062127
-6.4333393953512275,-1.0580610102156718,-2.2450020720665496,1.5565919377534616,0.8236362032832638,-8.287560366257544,15.152570009231567,2.380228141036725,3.130276313069006
-6.4333393953512275,-1.0580610102156718,-2.2450020720665496,1.5565919377534616,0.8236362032832638,-8.287560366257544,15.168137788772583,2.380228141036725,3.130276313069006
-6.701728932685669,-1.0580610102156718,-2.2450020720665496,3.675881921860479,0.8236362032832638,-8.287560366257544,15.184199094772339,4.499518125143743,3.398665850403448
-6.701728932685669,-1.0580610102156718,-2.2450020720665496,3.675881921860479,0.8236362032832638,-8.287560366257544,15.20004415512085,4.499518125143743,3.398665850403448
-6.701728932685669,-1.0580610102156718,-0.2527204458643833,3.675881921860479,6.0149142736436865,-8.287560366257544,15.216036558151245,9.690796195504166,5.390947476605614
-6.701728932685669,-1.0580610102156718,-0.2527204458643833,3.675881921860479,6.0149142736436865,-3.3611309056128227,15.232006072998047,9.690796195504166,5.390947476605614
-6.701728932685669,0.23083644200837425,-0.2527204458643833,3.675881921860479,6.0149142736436865,-3.3611309056128227,15.248596906661987,9.690796195504166,6.67984492882966
-6.701728932685669,0.23083644200837425,-0.2527204458643833,3.675881921860479,6.0149142736436865,-3.3611309056128227,15.26399040222168,9.690796195504166,6.67984492882966
-2.6093157610068882,0.23083644200837425,-0.2527204458643833,3.675881921860479,6.0149142736436865,-3.3611309056128227,15.280615329742432,9.690796195504166,2.5874317571508794
-2.6093157610068882,0.23083644200837425,-0.2527204458643833,5.3057089388995395,6.0149142736436865,-3.3611309056128227,15.296043395996094,11.320623212543225,2.5874317571508794
-2.6093157610068882,0.23083644200837425,-0.2527204458643833,5.3057089388995395,5.5003660205246945,-3.3611309056128227,15.31257176399231,10.806074959424233,2.5874317571508794
-2.6093157610068882,0.23083644200837425,-0.7723718655803392,5.3057089388995395,5.5003660205246945,-6.195005021556731,15.328225374221802,10.806074959424233,2.0677803374349235
-2.6093157610068882,0.23083644200837425,-0.7723718655803392,5.3057089388995395,5.5003660205246945,-6.195005021556731,15.344098091125488,10.806074959424233,2.0677803374349235
-2.6093157610068882,-0.8881604384372551,-0.7723718655803392,5.3057089388995395,5.5003660205246945,-6.195005021556731,15.360278844833374,10.806074959424233,0.9487834569892939
-6.423561681337174,-0.8881604384372551,-0.7723718655803392,5.3057089388995395,5.5003660205246945,-6.195005021556731,15.376280784606934,10.806074959424233,4.7630293773195795
-6.423561681337174,-0.8881604384372551,-0.7723718655803392,1.2198361702888239,5.5003660205246945,-6.195005021556731,15.392290592193604,6.720202190813518,4.7630293773195795
-6.423561681337174,-0.8881604384372551,-0.7723718655803392,1.2198361702888239,5.5003660205246945,-6.195005021556731,15.40825867652893,6.720202190813518,4.7630293773195795
-6.423561681337174,-0.8881604384372551,-2.245343403280262,1.2198361702888239,0.7705984489860074,-6.195005021556731,15.424276351928711,1.9904346192748312,3.2900578396196565
-6.423561681337174,-0.8881604384372551,-2.245343403280262,1.2198361702888239,0.7705984489860074,-8.240292644366141,15.440311670303345,1.9904346192748312,3.2900578396196565
-6.423561681337174,-0.7695151520820875,-2.245343403280262,1.2198361702888239,0.7705984489860074,-8.240292644366141,15.456165552139282,1.9904346192748312,3.408703125974824
-6.423561681337174,-0.7695151520820875,-2.245343403280262,1.2198361702888239,0.7705984489860074,-8.240292644366141,15.472610473632812,1.9904346192748312,3.408703125974824
-6.4783617864320835,-0.7695151520820875,-2.245343403280262,1.2198361702888239,0.7705984489860074,-8.240292644366141,15.488199234008789,1.9904346192748312,3.463503231069734
-6.4783617864320835,-0.7695151520820875,-2.245343403280262,4.218644159945749,0.7705984489860074,-8.240292644366141,15.504307746887207,4.9892426089317565,3.463503231069734
-6.4783617864320835,-0.7695151520820875,-2.245343403280262,4.218644159945749,0.7705984489860074,-8.240292644366141,15.52035903930664,4.9892426089317565,3.463503231069734
-6.4783617864320835,-0.7695151520820875,-0.10210358931172284,4.218644159945749,6.403531810702576,-2.6342342917765342,15.536082744598389,10.622175970648325,5.606743045038273
-6.4783617864320835,-0.7695151520820875,-0.10210358931172284,4.218644159945749,6.403531810702576,-2.6342342917765342,15.552074909210205,10.622175970648325,5.606743045038273
-6.4783617864320835,0.3868656640944462,-0.10210358931172284,4.218644159945749,6.403531810702576,-2.6342342917765342,15.568204402923584,10.622175970648325,6.763123861214807
-2.672641106523093,0.3868656640944462,-0.10210358931172284,4.218644159945749,6.403531810702576,-2.6342342917765342,15.584158658981323,10.622175970648325,2.9574031813058164
-2.672641106523093,0.3868656640944462,-0.10210358931172284,5.078604252400898,6.403531810702576,-2.6342342917765342,15.600180625915527,11.482136063103475,2.9574031813058164
-2.672641106523093,0.3868656640944462,-0.10210358931172284,5.078604252400898,6.403531810702576,-2.6342342917765342,15.61615252494812,11.482136063103475,2.9574031813058164
-2.672641106523093,0.3868656640944462,-0.9769692394551972,5.078604252400898,5.017880682075216,-2.6342342917765342,15.632063627243042,10.096484934476113,2.082537531162342
